speed,rpm
19.24548,883.9364
19.24324,882.9858
19.24094,882.2664
19.23857,881.746
19.23616,881.3818
19.23372,881.1315
19.23127,880.9588
19.2288,880.8354
19.22634,880.7405
19.22389,880.6601
19.22145,880.5853
19.21907,880.6014
19.21671,881.675
19.21436,882.5075
19.21206,883.0996
19.20981,883.4834
19.20762,883.7027
19.20547,883.7115
19.20334,882.5795
19.20123,881.6412
19.19913,880.9177
19.19703,880.3908
19.19493,880.0256
19.19283,879.7836
19.19073,879.63
19.18863,879.5361
19.18654,879.48
19.18445,879.4462
19.18236,879.4242
19.18027,879.4973
19.17818,880.6296
19.1761,881.5213
19.17404,882.1711
19.17199,882.6102
19.16996,882.8815
19.16793,883.0291
19.16591,883.091
19.1639,883.0979
19.16188,883.0721
19.15985,883.0294
19.15782,882.9796
19.15579,882.838
19.15375,881.6389
19.15169,880.6865
19.1496,879.9791
19.14748,879.4822
19.14533,879.1502
19.14316,879.0281
19.14098,880.0447
19.13878,880.8723
19.13659,881.4885
19.13441,881.91
19.13223,882.1706
19.13006,882.3087
19.12789,882.3597
19.12573,882.3531
19.12357,882.3113
19.12142,882.2502
19.11928,882.1802
19.11715,882.0176
19.11502,880.7983
19.1129,879.8274
19.11078,879.1038
19.10866,878.5931
19.10654,878.2493
19.10442,878.1175
19.10232,879.1254
19.10024,879.9449
19.0982,880.5538
19.09619,880.9688
19.09421,881.2244
19.09227,881.3595
19.09035,881.4101
19.08845,881.4057
19.08658,881.3687
19.08472,881.3147
19.08288,881.254
19.08106,881.1025
19.07925,879.8967
19.07743,878.941
19.07562,878.2341
19.07379,877.741
19.07196,877.415
19.07013,877.2104
19.0683,877.0882
19.06647,877.0179
19.06464,876.9774
19.06281,876.9519
19.06099,876.9318
19.05918,877.0015
19.05737,878.1238
19.05557,878.9998
19.05379,879.6289
19.05203,880.0436
19.05029,880.2893
19.04855,880.4116
19.04682,880.4504
19.04508,880.4372
19.04335,880.3953
19.04161,880.3403
19.03987,880.2818
19.03814,880.2247
19.03641,880.1702
19.03469,880.1181
19.03296,880.0671
19.03123,880.0164
19.02949,879.9656
19.02773,879.825
19.02598,878.6292
19.0242,877.6818
19.0224,876.9816
19.02058,876.4935
19.01873,876.1711
19.01687,875.9685
19.01499,875.8468
19.0131,875.7758
19.0112,875.7333
19.00929,875.705
19.00737,875.6814
19.00543,875.7473
19.00349,876.8641
19.00154,877.7333
18.9996,878.3541
18.99766,878.7595
18.99573,878.9954
18.99379,879.107
18.99186,879.1342
18.98992,879.1089
18.98797,879.0549
18.98602,878.988
18.98405,878.918
18.98207,878.8501
18.98007,878.7867
18.97806,878.728
18.97602,878.6737
18.97397,878.6227
18.9719,878.5741
18.96981,878.4371
18.9677,877.2485
18.96557,876.3135
18.96342,875.6282
18.96124,875.1553
18.95904,874.8467
18.95683,874.6556
18.95461,874.543
18.95238,874.4784
18.95015,874.4402
18.94792,874.4139
18.94568,874.3909
18.94345,874.3663
18.94121,874.3378
18.93898,874.3049
18.93675,874.268
18.93452,874.2278
18.9323,874.185
18.93008,874.1405
18.92788,874.0948
18.92568,874.0485
18.9235,874.0019
18.92134,873.9552
18.91919,873.9086
18.91706,873.8621
18.91494,873.8159
18.91285,873.7697
18.91078,873.7238
18.90873,873.678
18.90671,873.6324
18.9047,873.587
18.90271,873.5417
18.90074,873.4965
18.89878,873.4515
18.89683,873.4064
18.8949,873.3615
18.89297,873.4064
18.89105,874.5026
18.88915,875.35
18.88727,875.9434
18.88541,876.3163
18.88357,876.5176
18.88175,876.5068
18.87992,875.3666
18.87809,874.4381
18.87624,873.7446
18.87437,873.2622
18.87248,872.947
18.87058,872.7524
18.86866,872.6385
18.86673,872.5742
18.86481,872.537
18.86287,872.5122
18.86094,872.4907
18.859,872.4674
18.85707,872.4403
18.85515,872.4087
18.85322,872.3729
18.8513,872.3339
18.84939,872.2922
18.84749,872.2485
18.84559,872.2034
18.8437,872.1575
18.84182,872.1112
18.83995,872.0648
18.83809,872.0184
18.83623,871.9722
18.83439,871.9263
18.83255,871.8806
18.83072,871.8351
18.8289,871.7899
18.82709,871.7448
18.82528,871.6999
18.82348,871.6552
18.82168,871.6105
18.81989,871.566
18.81811,871.5215
18.81632,871.4772
18.81455,872.3287
18.8128,883.6922
18.8112,892.4374
18.80984,898.3444
18.80874,901.6995
18.80787,903.093
18.80717,904.5837
18.80665,921.2933
18.80654,932.9023
18.8069,940.0458
18.80763,943.811
18.80866,945.2628
18.80987,945.3105
18.8112,944.644
18.81258,943.7297
18.81396,942.8439
18.81534,942.1213
18.81669,941.6031
18.81803,941.3712
18.81934,942.4015
18.82065,943.2706
18.82198,943.9233
18.82332,944.3661
18.82469,944.6363
18.82606,944.6862
18.82812,943.0559
18.8288,942.6329
18.83014,941.989
18.83146,941.5897
18.83275,941.3835
18.83402,938.964
18.83521,909.3128
18.8359,887.7508
18.83583,874.4822
18.83508,867.4852
18.83384,864.5942
18.83228,864.1229
18.83053,864.91
18.82869,866.2139
18.8268,867.5967
18.82492,868.828
18.82306,869.811
18.82123,870.5292
18.81942,871.0094
18.81762,871.2955
18.81584,871.4363
18.81407,871.4773
18.8123,871.4562
18.81054,871.4009
18.80878,871.3304
18.80702,871.2565
18.80525,871.1857
18.80348,871.1208
18.80171,871.0624
18.79994,871.0992
18.79816,872.1879
18.7964,873.0242
18.79465,873.6043
18.79291,873.964
18.79119,874.1536
18.78947,874.2238
18.78777,874.218
18.78607,874.1691
18.78436,874.1002
18.78265,874.0255
18.78094,873.9531
18.77923,873.8867
18.77751,873.8269
18.77578,873.7732
18.77406,873.7242
18.77232,873.6786
18.77058,873.6351
18.76884,873.503
18.76708,872.3243
18.76531,871.4067
18.76351,870.7499
18.76168,870.3141
18.75984,870.0461
18.75797,869.9838
18.75609,871.0411
18.75421,871.8831
18.75234,872.4849
18.7505,872.8695
18.74867,873.0809
18.74684,873.0774
18.74414,871.9395
18.74129,871.0045
18.73844,870.3012
18.73559,869.8082
18.73274,869.483
18.72986,869.3687
18.72545,870.3698
18.72082,871.1424
18.71622,871.6663
18.71166,871.969
18.70714,872.0973
18.70264,872.0118
18.69772,870.7982
18.69273,869.7977
18.68774,869.0372
18.68023,868.288
18.67773,868.1196
18.66704,868.4501
18.65392,869.2131
18.64729,869.475
18.62741,869.8259
18.61423,869.77
18.60109,869.5571
18.5821,868.5308
18.55312,866.9212
18.52368,865.3928
18.49423,864.0287
18.46484,862.8436
18.43549,861.8143
18.40717,861.59
18.38059,861.7936
18.35413,861.7914
18.32771,861.5679
18.30133,861.151
18.27498,860.5874
18.25118,859.9388
18.23168,859.3347
18.2124,858.7876
18.19315,858.2751
18.17388,857.7795
18.1546,857.2894
18.1343,856.7925
18.11228,856.2477
18.09019,855.661
18.0681,855.05
18.04603,854.4277
18.02397,853.8019
17.99638,853.1448
17.95944,852.2426
17.92211,851.1395
17.88479,849.9404
17.84753,848.7154
17.81032,847.5027
17.76709,846.279
17.71375,844.7844
17.66002,843.0726
17.60631,841.2692
17.55269,839.455
17.49916,837.6699
17.43664,835.8573
17.35917,833.5596
17.2811,830.8821
17.20309,828.0597
17.12524,825.2424
17.04748,822.553
16.96122,820.0518
16.86146,817.5651
16.76124,815.1074
16.66108,812.7197
16.56106,810.4078
16.46112,808.1589
16.35466,805.9282
16.2384,803.5284
16.12191,800.9845
16.00553,798.3613
15.8893,795.6958
15.77316,793.0057
15.64592,790.2546
15.50232,787.2833
15.35833,784.2956
15.21447,781.4392
15.07085,778.7678
14.92733,776.2823
14.77699,773.9465
14.61681,771.6503
14.45645,769.3766
14.29627,767.1313
14.13631,764.9393
13.97649,762.8124
13.80852,760.7349
13.62906,758.6195
13.44942,756.4684
13.27,754.2973
13.09088,752.1104
12.91194,749.9057
12.72389,746.8401
12.52327,742.8948
12.3225,738.6509
12.12193,734.1962
11.92157,729.6317
11.72133,725.0678
11.51702,721.2214
11.30724,717.8934
11.09743,714.5541
10.88774,711.1852
10.6782,707.7758
10.46877,704.3281
10.2609,700.3947
10.05491,696.462
9.848999,693.1644
9.64311,690.503
9.43724,688.4056
9.231407,686.7668
9.035398,686.1367
8.851094,686.2568
8.667199,686.4883
8.48341,686.7121
8.299666,686.8426
8.116055,686.8193
7.937683,686.6038
7.765173,686.1946
7.592955,685.5745
7.420894,684.7282
7.248964,683.6478
7.077195,682.3306
6.907202,680.1227
6.739075,677.2421
6.571117,674.2461
6.403283,671.1754
6.235558,668.0495
6.067952,664.8751
5.903229,662.3088
5.741444,660.1537
5.579962,657.9506
5.418798,656.0363
5.257864,654.6036
5.097147,653.6727
4.941672,653.1761
4.791283,653.0257
4.641253,653.1024
4.491546,653.2841
4.342184,653.4609
4.193226,653.5383
4.045901,652.783
3.900118,651.3426
3.754821,649.7122
3.609999,647.8798
3.46573,645.8271
3.322361,643.5357
3.180001,641.6453
3.038713,639.9655
2.898534,638.0159
2.759497,635.8149
2.62164,633.3776
2.485007,630.7172
2.356128,627.8487
2.233498,624.824
2.112181,621.739
1.9921,618.6624
1.873405,615.6307
1.756463,612.6604
1.648693,609.0997
1.545067,605.1564
1.442041,601.3698
1.33988,597.7559
1.238608,594.313
1.138395,591.0295
1.053239,587.8919
0.9806803,584.9125
0.911256,582.1005
0.8447765,579.4524
0.7808481,576.9588
0.7197653,574.6064
0.6777413,572.3837
0.6518228,570.3109
0.6266648,568.4044
0.6017774,566.6626
0.577129,565.0757
0.5528138,563.6296
0.5217453,562.964
0.4923726,562.8616
0.4690397,562.7735
0.4435198,562.6684
0.425098,562.5315
0.4065282,562.3582
0.3961847,562.1497
0.3835196,561.9105
0.3710824,561.6466
0.3632911,561.3645
0.3546505,561.0715
0.3442125,560.7736
0.3362591,560.4714
0.329775,560.1677
0.3214203,559.8654
0.3140846,559.5663
0.3080381,559.2717
0.3018523,558.9827
0.2964866,558.0443
0.290628,556.6578
0.285974,555.3602
0.2811884,554.1724
0.2758222,553.1013
0.2699113,552.1443
0.2652273,551.95
0.2600545,552.3099
0.25478,552.6769
0.2498057,553.0201
0.2448479,553.3233
0.2497687,553.5815
0.2527173,553.8035
0.2639209,553.9993
0.2747546,554.1849
0.285667,554.372
0.296763,554.5677
0.3079901,554.7758
0.3200172,554.342
0.3328273,553.4681
0.3456996,552.6909
0.3586147,552.0305
0.3715614,551.4922
0.3845339,551.0724
0.3986767,551.419
0.4140134,552.3243
0.4294733,553.2433
0.4450417,554.145
0.4606964,555.0127
0.4764473,555.8385
0.4923014,556.6202
0.5082706,557.3588
0.524348,558.0573
0.5405146,558.7192
0.5567575,559.3488
0.5730692,559.95
0.5894434,560.5266
0.6058729,561.0822
0.622351,561.6198
0.6388717,562.1421
0.6554299,562.6515
0.6720204,563.15
0.6886383,563.6393
0.7052788,564.121
0.721938,564.5962
0.7386117,565.0659
0.7552965,565.531
0.7719885,565.9922
0.7886844,566.4503
0.8053807,566.9055
0.8220755,567.3583
0.8387668,567.8091
0.8554506,568.2581
0.8721246,568.7057
0.8887854,569.1519
0.9054323,569.5969
0.9220643,570.0408
0.9386764,570.4838
0.955268,570.926
0.9718385,571.3674
0.9883814,571.1519
1.004871,570.4789
1.021281,569.8846
1.037599,569.3893
1.053821,568.9993
1.069945,568.7124
1.08598,569.1778
1.101967,570.1873
1.118113,571.195
1.136513,572.1706
1.152933,573.0975
1.164606,573.9651
1.176187,574.769
1.187883,575.5101
1.199726,576.1923
1.211704,576.8211
1.223804,577.4026
1.23602,577.943
1.248355,578.4481
1.26081,578.9234
1.273383,579.3737
1.286073,579.8032
1.298879,580.2156
1.3118,580.614
1.324834,581.0012
1.33798,581.3793
1.351237,581.7503
1.364602,582.1158
1.378076,582.4771
1.391656,582.8354
1.40534,583.1915
1.419127,583.5461
1.433014,583.9
1.447001,584.2537
1.461085,584.6074
1.475265,584.9617
1.489534,584.6605
1.503867,583.9037
1.518235,583.2273
1.532624,582.6518
1.547026,582.1836
1.561439,581.8206
1.575867,582.2122
1.590336,583.1502
1.604875,584.0889
1.619499,584.9982
1.634214,585.8622
1.649021,586.6744
1.663918,587.4338
1.678899,588.1426
1.693959,588.805
1.709091,589.4258
1.724289,590.01
1.739546,590.5626
1.754854,591.088
1.770208,591.5902
1.785601,592.0731
1.801028,592.5395
1.816486,592.9922
1.831954,593.4334
1.847436,593.209
1.862907,592.5198
1.878329,591.9029
1.893692,591.3799
1.908988,590.9578
1.924215,590.6353
1.939375,590.407
1.954464,590.2742
1.96948,590.2386
1.984424,590.2955
1.999298,590.437
2.014109,590.6534
2.028936,609.6287
2.04457,641.5997
2.061759,671.1862
2.080878,697.707
2.102076,720.8853
2.125335,740.7167
2.150537,757.8121
2.177513,771.0021
2.206002,780.3759
2.235698,786.8019
2.266294,791.0509
2.297515,793.761
2.329194,805.9718
2.36171,823.2932
2.395421,837.1027
2.430375,847.6177
2.466448,855.3099
2.503436,860.7369
2.541261,892.0577
2.581321,938.3192
2.624955,976.2728
2.672585,1005.688
2.724025,1027.18
2.778733,1042
2.836282,1094.497
2.898988,1164.881
2.969007,1217.21
3.046567,1252.86
3.130689,1274.862
3.219823,1286.776
3.312361,1297.624
3.407319,1307.412
3.503899,1313.145
3.601308,1316.189
3.698919,1317.658
3.796281,1318.365
3.893142,1324.806
3.989848,1334.511
4.086745,1342.354
4.183857,1348.352
4.281073,1352.776
4.378201,1356.025
4.475139,1377.34
4.573462,1409.596
4.674595,1436.151
4.778856,1456.387
4.885885,1470.829
4.994977,1480.591
5.105369,1491.219
5.216754,1502.244
5.328914,1510.772
5.441519,1517.33
5.554205,1522.489
5.666651,1526.767
5.77872,1541.025
5.891327,1561.714
6.005303,1579.484
6.120831,1593.823
6.237708,1604.794
6.355514,1612.381
6.473706,1618.494
6.591784,1623.812
6.709362,1628.33
6.826167,1632.569
6.942046,1636.84
7.056908,1641.282
7.170798,1651.982
7.284398,1665.884
7.39822,1677.406
7.512321,1686.524
7.626522,1693.645
7.740549,1699.335
7.854162,1706.811
7.967436,1715.171
8.080431,1722.271
8.193072,1728.302
8.305228,1733.555
8.416749,1738.357
8.527524,1743.698
8.637562,1749.366
8.746892,1754.769
8.855515,1759.936
8.963418,1764.91
9.070591,1769.739
9.177017,1773.731
9.282617,1777.28
9.387339,1781.073
9.491191,1785.115
9.594209,1789.351
9.696435,1793.711
9.797921,1798.86
9.89878,1804.377
9.999087,1809.558
10.09886,1814.386
10.19807,1818.974
10.29658,1823.656
10.39432,1828.622
10.49125,1833.897
10.58739,1839.414
10.68279,1845.073
10.7775,1850.781
10.87157,1856.468
10.96502,1862.088
11.05788,1867.618
11.15015,1873.053
11.24184,1878.396
11.33295,1883.657
11.42349,1888.844
11.51345,1893.966
11.60285,1899.028
11.69169,1904.036
11.77997,1908.991
11.86769,1913.894
11.95488,1918.746
12.04152,1923.548
12.12763,1928.3
12.21322,1933.002
12.29828,1937.655
12.38283,1942.259
12.46687,1946.816
12.55041,1951.375
12.63344,1956.048
12.71595,1960.87
12.79796,1965.815
12.87948,1970.838
12.96055,1975.887
13.04117,1980.178
13.1213,1984.073
13.20088,1988.243
13.27994,1992.67
13.3585,1997.284
13.4366,2002.002
13.51425,2004.519
13.59127,2005.938
13.66753,2008.287
13.74304,2011.551
13.81774,2016.035
13.89157,2021.857
13.96468,2026.414
14.0371,2030.595
14.1088,2036.188
14.17991,2042.754
14.25059,2049.764
14.32101,2056.804
14.39122,2057.472
14.46072,2055.499
14.52893,2056.936
14.59586,2061.333
14.66186,2067.597
14.72728,2074.642
14.79236,2076.822
14.85769,2070.207
14.92554,2053.752
14.99549,2030.557
15.06593,2004.943
15.13574,1979.839
15.20426,1950.186
15.27071,1920.092
15.33478,1895.683
15.39666,1876.447
15.45676,1861.248
15.51552,1848.922
15.57323,1835.179
15.62988,1821.079
15.68545,1809.264
15.74004,1799.388
15.79379,1791.005
15.8468,1783.699
15.89918,1776.648
15.95097,1769.874
16.00221,1763.69
16.05297,1758.027
16.10328,1752.823
16.15317,1748.029
16.20267,1742.385
16.25169,1736.487
16.30018,1731.429
16.34816,1727.18
16.39569,1723.624
16.44287,1720.618
16.48975,1715.844
16.53626,1710.319
16.58235,1705.981
16.62802,1702.76
16.67332,1700.443
16.71829,1698.783
16.76295,1693.67
16.80705,1686.925
16.85043,1681.997
16.89304,1678.78
16.93495,1676.923
16.97624,1676.013
17.01702,1675.195
17.05735,1674.437
17.09728,1674.002
17.13682,1673.785
17.17595,1673.706
17.21463,1673.711
17.25277,1673.768
17.29031,1673.861
17.32725,1673.99
17.36369,1674.16
17.39988,1674.385
17.43605,1674.675
17.47231,1675.031
17.50868,1675.448
17.54507,1675.914
17.58128,1676.416
17.61702,1676.941
17.65199,1677.476
17.68606,1677.534
17.71938,1677.372
17.75244,1677.454
17.78566,1677.794
17.8193,1678.356
17.85341,1679.078
17.88787,1679.898
17.92236,1680.758
17.95638,1681.615
17.9895,1682.44
18.0215,1683.228
18.05225,1683.987
18.08169,1684.731
18.10987,1685.477
18.13717,1686.243
18.16425,1687.054
18.19165,1687.923
18.21959,1688.847
18.24809,1689.804
18.27686,1690.765
18.30535,1691.701
18.33305,1692.584
18.35968,1693.411
18.3851,1694.188
18.40938,1693.237
18.43307,1691.451
18.45689,1690.419
18.48144,1690.145
18.50713,1690.494
18.53397,1691.271
18.56158,1689.609
18.58937,1686.696
18.61674,1684.853
18.64337,1684.007
18.66936,1683.947
18.69516,1684.441
18.72134,1684.552
18.74856,1684.49
18.77715,1684.799
18.80722,1685.396
18.83877,1686.177
18.87169,1687.053
18.90555,1687.952
18.93969,1688.827
18.97353,1689.651
19.00671,1690.423
19.03907,1691.152
19.07071,1691.862
19.10187,1692.574
19.13291,1693.309
19.16434,1694.08
19.19656,1694.892
19.22972,1695.739
19.26385,1696.607
19.29876,1697.481
19.33402,1698.347
19.36917,1699.192
19.40388,1700.012
19.43803,1700.812
19.47164,1701.6
19.50489,1702.39
19.53808,1703.193
19.57161,1704.018
19.6057,1704.869
19.65806,1706.185
19.67583,1706.63
19.72979,1707.978
19.76596,1708.877
19.78399,1709.325
19.83742,1710.654
19.85495,1711.089
19.90658,1712.37
19.94025,1713.21
19.97344,1714.046
20.00631,1714.888
20.03905,1715.76
20.07178,1716.683
20.10459,1717.661
20.13751,1718.684
20.1705,1719.738
20.20348,1720.807
20.23636,1721.873
20.26906,1722.928
20.30153,1723.904
20.33373,1724.117
20.36565,1724.505
20.39728,1725.097
20.42868,1725.872
20.45991,1726.786
20.49103,1727.852
20.52212,1729.716
20.55324,1731.412
20.58443,1732.896
20.6157,1734.183
20.64703,1735.318
20.67839,1736.351
20.70973,1737.326
20.74103,1738.275
20.77223,1739.221
20.80334,1740.173
20.83431,1741.136
20.86513,1742.046
20.89579,1742.213
20.92623,1742.57
20.95643,1743.137
20.98639,1743.886
21.0161,1744.768
21.04554,1745.732
21.07473,1746.737
21.10365,1747.751
21.13233,1748.756
21.16076,1749.745
21.18896,1750.715
21.21695,1751.668
21.24473,1752.606
21.27231,1753.534
21.29969,1754.453
21.32689,1755.365
21.35389,1756.27
21.3807,1757.233
21.40733,1758.94
21.43378,1760.457
21.46007,1761.759
21.48618,1762.871
21.51211,1763.839
21.53784,1764.65
21.56336,1764.658
21.58865,1764.828
21.6137,1765.205
21.6385,1765.771
21.66306,1766.483
21.68738,1767.292
21.71147,1768.152
21.73536,1769.031
21.75909,1769.906
21.7827,1770.77
21.80626,1771.616
21.82979,1772.447
21.85336,1773.264
21.87696,1774.07
21.90064,1774.867
21.9244,1775.658
21.94825,1776.442
21.9722,1777.222
21.99624,1777.996
22.02038,1778.767
22.0446,1779.533
22.0689,1780.296
22.09326,1781.088
22.11766,1782.006
22.1421,1783.077
22.16656,1784.268
22.19106,1785.528
22.21562,1786.811
22.24022,1788.086
22.26489,1789.338
22.28961,1790.568
22.31441,1791.782
22.33928,1792.988
22.36423,1794.193
22.38929,1795.402
22.41448,1796.617
22.43984,1797.839
22.4654,1799.07
22.49121,1800.307
22.51728,1801.55
22.54364,1802.796
22.57025,1804.043
22.59708,1805.288
22.62409,1806.531
22.65123,1807.772
22.67847,1809.015
22.70581,1810.264
22.73326,1811.521
22.76085,1812.792
22.78861,1814.078
22.81658,1815.378
22.84476,1816.692
22.87315,1818.017
22.90172,1819.35
22.93043,1820.687
22.95922,1822.028
22.98806,1823.371
23.01691,1824.716
23.04575,1826.063
23.07457,1827.414
23.10337,1828.77
23.13217,1830.131
23.16096,1831.501
23.18975,1832.878
23.21855,1834.264
23.24734,1835.657
23.27612,1837.056
23.30487,1838.46
23.33359,1839.864
23.36228,1841.267
23.39093,1842.667
23.41953,1844.062
23.44809,1845.452
23.47661,1846.838
23.50508,1848.222
23.53353,1849.606
23.56193,1850.991
23.5903,1852.377
23.61864,1853.766
23.64695,1855.156
23.67523,1856.548
23.70348,1857.94
23.7317,1859.333
23.7599,1860.725
23.78807,1862.115
23.81621,1863.504
23.84433,1864.89
23.87242,1866.275
23.90048,1867.656
23.92851,1869.034
23.95652,1870.409
23.9845,1871.781
24.01245,1873.15
24.04037,1874.518
24.06826,1875.886
24.09612,1877.257
24.12396,1878.631
24.15178,1880.008
24.17958,1881.386
24.20737,1882.762
24.23514,1884.128
24.2629,1885.479
24.29063,1886.809
24.31834,1888.116
24.34601,1889.403
24.37363,1890.675
24.40122,1891.942
24.42875,1893.211
24.45625,1894.487
24.4837,1895.772
24.51112,1897.066
24.53849,1897.913
24.56613,1893.778
24.59504,1881.269
24.62523,1862.698
24.65597,1841.769
24.6867,1821.033
24.71705,1801.937
24.74683,1785.071
24.77604,1770.456
24.80476,1757.807
24.83308,1746.723
24.86108,1736.898
24.8888,1728.151
24.91626,1720.289
24.94352,1713.127
24.97058,1706.52
24.99747,1700.359
25.0242,1694.574
25.05077,1689.121
25.0772,1683.979
25.10348,1679.135
25.12965,1676.63
25.15576,1673.965
25.18185,1671.058
25.20792,1667.952
25.23395,1664.748
25.25993,1661.557
25.28587,1660.924
25.31182,1659.921
25.3378,1658.494
25.3638,1656.722
25.3898,1654.739
25.41578,1652.682
25.44172,1651.888
25.46764,1650.937
25.49356,1649.825
25.51945,1648.601
25.54531,1647.332
25.57113,1646.081
25.5969,1644.896
25.62262,1643.807
25.64828,1642.828
25.67389,1641.962
25.69945,1641.204
25.72496,1640.545
25.75042,1639.974
25.77585,1639.482
25.80124,1639.061
25.8266,1638.704
25.85193,1638.407
25.87723,1638.165
25.90249,1637.975
25.92773,1637.833
25.95295,1637.737
25.97813,1637.683
26.0033,1637.669
26.02843,1637.689
26.05355,1637.743
26.07864,1637.824
26.10371,1637.931
26.12875,1638.059
26.15378,1638.206
26.17878,1638.368
26.20374,1638.545
26.22868,1638.733
26.25357,1638.934
26.27842,1639.148
26.30323,1639.376
26.328,1639.618
26.35272,1639.876
26.37741,1640.15
26.40207,1640.439
26.42669,1640.743
26.45128,1641.061
26.47586,1641.392
26.50041,1638.879
26.52481,1637.01
26.54902,1635.888
26.5731,1635.432
26.59708,1635.476
26.62098,1635.844
26.64483,1636.384
26.66863,1636.987
26.69241,1637.584
26.71617,1638.141
26.7399,1638.647
26.76362,1639.108
26.7873,1638.719
26.81093,1638.489
26.8345,1638.458
26.85799,1638.612
26.88143,1638.911
26.90482,1639.307
26.92817,1640.575
26.95151,1641.688
26.97484,1642.595
26.99818,1643.308
27.02152,1643.87
27.04486,1644.33
27.06817,1643.918
27.09145,1643.664
27.11468,1643.62
27.13787,1643.776
27.161,1644.091
27.18411,1644.513
27.20718,1644.997
27.23023,1645.508
27.25326,1646.021
27.27628,1646.525
27.29927,1647.013
27.32225,1647.485
27.34516,1641.412
27.36785,1636.756
27.39025,1633.752
27.41238,1632.226
27.43429,1631.82
27.45604,1632.149
27.47768,1631.655
27.49924,1631.579
27.52072,1631.811
27.54215,1632.235
27.56355,1632.76
27.58492,1633.318
27.60623,1624.893
27.62727,1618.367
27.64797,1614.045
27.66834,1611.696
27.68845,1610.855
27.70838,1611.019
27.72819,1608.896
27.74786,1607.614
27.76742,1607.059
27.78687,1607.047
27.80626,1607.387
27.82561,1607.921
27.84494,1608.531
27.86425,1609.143
27.88356,1609.718
27.90286,1610.241
27.92216,1610.713
27.94146,1611.144
27.96075,1611.545
27.98003,1611.927
27.99931,1612.298
28.01856,1612.666
28.03781,1613.032
28.05704,1613.401
28.07626,1613.77
28.09546,1614.141
28.11465,1614.513
28.13382,1614.885
28.15297,1615.256
28.17211,1615.626
28.19124,1615.995
28.21035,1616.362
28.22944,1616.728
28.24852,1617.093
28.26758,1617.456
28.28662,1617.818
28.30565,1618.18
28.32466,1618.54
28.34365,1618.899
28.36263,1619.258
28.38159,1619.615
28.40053,1619.972
28.41946,1620.329
28.43837,1620.684
28.45727,1621.039
28.47615,1621.394
28.49501,1621.748
28.51386,1622.102
28.53269,1622.455
28.55151,1622.808
28.57031,1623.161
28.5891,1623.513
28.60787,1623.866
28.62662,1624.218
28.64537,1627.429
28.66419,1630.044
28.6831,1631.966
28.70209,1633.258
28.72114,1634.062
28.74023,1634.533
28.75937,1639.308
28.77864,1643.054
28.79806,1645.685
28.81762,1647.343
28.83728,1648.27
28.857,1648.719
28.87678,1650.948
28.89661,1652.641
28.9165,1653.826
28.93644,1654.605
28.95641,1655.103
28.9764,1655.432
28.9964,1660.183
29.01653,1663.963
29.0368,1666.648
29.0572,1668.359
29.07771,1669.33
29.09829,1669.811
29.11891,1671.658
29.13958,1673.045
29.16029,1674.019
29.18104,1674.675
29.2018,1675.119
29.22256,1675.443
29.24332,1675.717
29.26406,1675.986
29.28478,1676.274
29.30547,1676.59
29.32614,1676.935
29.34679,1677.303
29.36743,1678.916
29.38809,1680.278
29.40877,1681.34
29.42948,1682.127
29.4502,1682.703
29.47093,1683.134
29.49166,1682.254
29.51233,1681.6
29.53295,1681.245
29.5535,1681.177
29.574,1681.337
29.59444,1681.658
29.61485,1682.073
29.63524,1682.533
29.6556,1683.004
29.67594,1683.466
29.69627,1683.909
29.71659,1684.332
29.73689,1684.739
29.75718,1685.132
29.77746,1685.516
29.79772,1685.896
29.81797,1686.273
29.8382,1686.649
29.85842,1688.256
29.87866,1689.604
29.89893,1690.649
29.91922,1691.42
29.93954,1691.98
29.95986,1692.398
29.98016,1691.504
30.00043,1690.836
30.02063,1690.466
30.04076,1690.381
30.06085,1690.525
30.08088,1690.828
30.10088,1691.228
30.12086,1691.673
30.1408,1692.131
30.16074,1692.579
30.18066,1693.01
30.20056,1693.422
30.22044,1693.817
30.24032,1694.2
30.26017,1694.573
30.28001,1694.942
30.29984,1695.309
30.31964,1695.675
30.33943,1695.221
30.35918,1694.941
30.37888,1694.862
30.39853,1694.965
30.41815,1695.209
30.43773,1695.547
30.45728,1694.298
30.47677,1693.415
30.49618,1692.937
30.51551,1692.813
30.53479,1692.957
30.55402,1693.277
30.57298,1652.798
30.59084,1621.361
30.60726,1600.173
30.62236,1588.111
30.63639,1583.316
30.64966,1583.548
30.66225,1534.299
30.67347,1499.722
30.68292,1481.174
30.69054,1476.935
30.69677,1481.525
30.70229,1489.339
30.70769,1495.371
30.71331,1498.972
30.71924,1500.078
30.72543,1499.566
30.73175,1498.497
30.7381,1497.625
30.74439,1497.26
30.75064,1497.375
30.75682,1497.782
30.76299,1498.278
30.76916,1498.727
30.77534,1499.075
30.78149,1490.257
30.78736,1484.715
30.7928,1482.725
30.79787,1483.263
30.80272,1485.018
30.80748,1486.929
30.81217,1460.87
30.81625,1442.059
30.81941,1431.269
30.82171,1426.855
30.82338,1426.652
30.82467,1428.757
30.82565,1374.857
30.82559,1332.799
30.82271,1315.767
30.81729,1315.285
30.81048,1324.064
30.80293,1337.281
30.79507,1351.998
30.78804,1354.492
30.78274,1348.042
30.77668,1350.504
30.77041,1350.53
30.76441,1351.303
30.7584,1350.782
30.75242,1350.345
30.74644,1350.249
